frame,motion_idx,motion_frame,server_motion_idx,server_frame_idx,sync_status,body_pos_max_diff,body_pos_mean_diff,dof_max_diff,dof_mean_diff
2630,19,62,19,31,SYNC,0.000000,0.000000,2.192418,0.269771
2631,19,63,19,31,SYNC,0.000000,0.000000,2.249001,0.265637
2632,19,64,19,31,SYNC,0.000000,0.000000,2.305191,0.261454
2633,19,64,19,31,SYNC,0.000000,0.000000,2.360593,0.260467
2634,19,65,19,31,SYNC,0.000000,0.000000,2.413844,0.263761
2635,19,65,19,31,SYNC,0.000000,0.000000,2.466018,0.269100
2636,19,66,19,31,SYNC,0.000000,0.000000,2.513202,0.274234
2637,19,67,19,31,SYNC,0.000000,0.000000,2.558270,0.281670
2638,19,67,19,31,SYNC,0.000000,0.000000,2.599104,0.289598
2639,19,68,19,31,SYNC,0.000000,0.000000,2.634729,0.297217
2640,19,68,19,31,SYNC,0.000000,0.000000,2.667748,0.309879
2641,19,69,19,31,SYNC,0.000000,0.000000,2.691083,0.318988
2642,19,70,19,31,SYNC,0.000000,0.000000,2.710601,0.327596
2643,19,70,19,31,SYNC,0.000000,0.000000,2.722487,0.333797
2644,19,71,19,31,SYNC,0.000000,0.000000,2.726184,0.337528
2645,19,71,19,31,SYNC,0.000000,0.000000,2.725785,0.340023
2646,19,72,19,31,SYNC,0.000000,0.000000,2.713457,0.339167
2647,19,73,19,31,SYNC,0.000000,0.000000,2.697543,0.338189
2648,19,73,19,31,SYNC,0.000000,0.000000,2.674455,0.341181
2649,19,74,19,31,SYNC,0.000000,0.000000,2.645240,0.341410
2650,19,74,19,31,SYNC,0.000000,0.000000,2.612959,0.340257
2651,19,75,19,31,SYNC,0.000000,0.000000,2.573287,0.334358
2652,19,76,19,31,SYNC,0.000000,0.000000,2.531823,0.326960
2653,19,76,19,31,SYNC,0.000000,0.000000,2.486775,0.317086
2654,19,77,19,31,SYNC,0.000000,0.000000,2.439575,0.311863
2655,19,77,19,31,SYNC,0.000000,0.000000,2.391299,0.306004
2656,19,78,19,31,SYNC,0.000000,0.000000,2.341794,0.298116
2657,19,79,19,31,SYNC,0.000000,0.000000,2.292354,0.293925
2658,19,79,19,31,SYNC,0.000000,0.000000,2.243047,0.292874
2659,19,80,19,31,SYNC,0.000000,0.000000,2.194384,0.290887
2660,19,80,19,31,SYNC,0.000000,0.000000,2.146044,0.288430
2661,19,81,19,31,SYNC,0.000000,0.000000,2.099414,0.285658
2662,19,82,19,31,SYNC,0.000000,0.000000,2.053844,0.285159
2663,19,82,19,31,SYNC,0.000000,0.000000,2.010394,0.287243
2664,19,83,19,31,SYNC,0.000000,0.000000,1.970529,0.290444
2665,19,83,19,31,SYNC,0.000000,0.000000,1.932457,0.293318
2666,19,84,19,31,SYNC,0.000000,0.000000,1.902167,0.295154
2667,19,85,19,31,SYNC,0.000000,0.000000,1.875260,0.296534
2668,19,85,19,31,SYNC,0.000000,0.000000,1.855120,0.297002
2669,19,86,19,31,SYNC,0.000000,0.000000,1.843220,0.296241
2670,19,86,19,31,SYNC,0.000000,0.000000,1.835443,0.294864
2671,19,87,19,31,SYNC,0.000000,0.000000,1.841380,0.291184
2672,19,88,19,31,SYNC,0.000000,0.000000,1.851748,0.289891
2673,19,88,19,31,SYNC,0.000000,0.000000,1.870978,0.291391
2674,19,89,19,31,SYNC,0.000000,0.000000,1.897608,0.293735
2675,19,89,19,31,SYNC,0.000000,0.000000,1.927940,0.295406
2676,19,90,19,31,SYNC,0.000000,0.000000,1.966456,0.294681
2677,19,91,19,31,SYNC,0.000000,0.000000,2.006796,0.293040
2678,19,91,19,31,SYNC,0.000000,0.000000,2.050787,0.289008
2679,19,92,19,31,SYNC,0.000000,0.000000,2.096731,0.284928
2680,19,92,19,31,SYNC,0.000000,0.000000,2.143654,0.280947
2681,19,93,19,31,SYNC,0.000000,0.000000,2.190545,0.278319
2682,19,94,19,31,SYNC,0.000000,0.000000,2.236345,0.275785
2683,19,94,19,31,SYNC,0.000000,0.000000,2.279960,0.270270
2684,19,95,19,31,SYNC,0.000000,0.000000,2.320073,0.266986
2685,19,95,19,31,SYNC,0.000000,0.000000,2.358433,0.266256
2686,16,47,16,31,SYNC,0.000000,0.000000,1.306632,0.294737
2687,16,47,16,31,SYNC,0.000000,0.000000,1.282022,0.295457
2688,16,48,16,31,SYNC,0.000000,0.000000,1.257668,0.295946
2689,16,48,16,31,SYNC,0.000000,0.000000,1.233522,0.295658
2690,16,49,16,31,SYNC,0.000000,0.000000,1.212619,0.296275
2691,16,50,16,31,SYNC,0.000000,0.000000,1.193521,0.304366
2692,16,50,16,31,SYNC,0.000000,0.000000,1.179365,0.311763
2693,16,51,16,31,SYNC,0.000000,0.000000,1.169423,0.317922
2694,16,51,16,31,SYNC,0.000000,0.000000,1.162894,0.322860
2695,16,52,16,31,SYNC,0.000000,0.000000,1.163208,0.324923
2696,16,53,16,31,SYNC,0.000000,0.000000,1.166041,0.325814
2697,16,53,16,31,SYNC,0.000000,0.000000,1.174703,0.323844
2698,16,54,16,31,SYNC,0.000000,0.000000,1.187302,0.319783
2699,16,54,16,31,SYNC,0.000000,0.000000,1.203088,0.314027
2700,16,55,16,31,SYNC,0.000000,0.000000,1.224093,0.305221
2701,16,56,16,31,SYNC,0.000000,0.000000,1.246423,0.295547
2702,16,56,16,31,SYNC,0.000000,0.000000,1.271079,0.285978
2703,16,57,16,31,SYNC,0.000000,0.000000,1.295108,0.276171
2704,16,57,16,31,SYNC,0.000000,0.000000,1.318629,0.271608
2705,16,58,16,31,SYNC,0.000000,0.000000,1.337709,0.266748
2706,16,59,16,31,SYNC,0.000000,0.000000,1.354539,0.266944
2707,16,59,16,31,SYNC,0.000000,0.000000,1.365398,0.266421
2708,16,60,16,31,SYNC,0.000000,0.000000,1.371391,0.264432
2709,16,60,16,31,SYNC,0.000000,0.000000,1.373442,0.261541
2710,16,61,16,31,SYNC,0.000000,0.000000,1.368256,0.258309
2711,16,62,16,31,SYNC,0.000000,0.000000,1.361013,0.256628
2739,17,0,17,0,SYNC,0.000000,0.000000,0.980741,0.281546
2740,17,0,17,0,SYNC,0.000000,0.000000,0.822935,0.267891
2741,17,1,17,1,SYNC,0.000000,0.000000,0.709168,0.254089
2742,17,1,17,1,SYNC,0.000000,0.000000,0.667213,0.240142
2743,17,2,17,2,SYNC,0.000000,0.000000,0.665841,0.207243
2744,17,2,17,2,SYNC,0.000000,0.000000,0.634008,0.194058
2745,17,3,17,3,SYNC,0.000000,0.000000,0.613585,0.180901
2746,17,4,17,4,SYNC,0.000000,0.000000,0.572974,0.145741
2747,17,4,17,4,SYNC,0.000000,0.000000,0.564216,0.145482
2748,17,5,17,5,SYNC,0.000000,0.000000,0.563731,0.147605
2749,17,5,17,5,SYNC,0.000000,0.000000,0.567383,0.150042
2750,17,6,17,6,SYNC,0.000000,0.000000,0.581358,0.162576
2751,17,7,17,7,SYNC,0.000000,0.000000,0.603797,0.171584
2752,17,7,17,7,SYNC,0.000000,0.000000,0.636075,0.182021
2753,17,8,17,8,SYNC,0.000000,0.000000,0.703419,0.188629
2754,17,8,17,8,SYNC,0.000000,0.000000,0.748733,0.198253
2755,17,9,17,9,SYNC,0.000000,0.000000,0.801673,0.206609
2756,17,10,17,10,SYNC,0.000000,0.000000,0.835763,0.195552
2757,17,10,17,10,SYNC,0.000000,0.000000,0.888638,0.203067
2758,17,11,17,11,SYNC,0.000000,0.000000,0.936918,0.209862
2759,17,12,17,12,SYNC,0.000000,0.000000,0.944129,0.208189
2760,17,12,17,12,SYNC,0.000000,0.000000,0.979607,0.224498
2761,17,13,17,13,SYNC,0.000000,0.000000,1.011462,0.240679
2762,17,13,17,13,SYNC,0.000000,0.000000,1.036075,0.257270
2763,17,14,17,14,SYNC,0.000000,0.000000,1.062617,0.272772
2764,17,15,17,15,SYNC,0.000000,0.000000,1.077845,0.287073
2765,17,15,17,15,SYNC,0.000000,0.000000,1.085817,0.299067
2766,17,16,17,16,SYNC,0.000000,0.000000,1.137462,0.306095
2767,17,16,17,16,SYNC,0.000000,0.000000,1.140476,0.312842
2768,17,17,17,17,SYNC,0.000000,0.000000,1.141610,0.316462
2769,17,17,17,17,SYNC,0.000000,0.000000,1.141803,0.319557
2770,17,18,17,18,SYNC,0.000000,0.000000,1.200761,0.306168
2771,17,19,17,19,SYNC,0.000000,0.000000,1.199464,0.301304
2772,17,19,17,19,SYNC,0.000000,0.000000,1.197783,0.293024
2773,17,20,17,20,SYNC,0.000000,0.000000,1.267684,0.297486
2774,17,20,17,20,SYNC,0.000000,0.000000,1.265563,0.295261
2775,17,21,17,21,SYNC,0.000000,0.000000,1.262755,0.292949
2776,17,22,17,22,SYNC,0.000000,0.000000,1.343213,0.317471
2777,17,22,17,22,SYNC,0.000000,0.000000,1.339040,0.315576
2778,17,23,17,23,SYNC,0.000000,0.000000,1.333258,0.315319
2779,17,23,17,23,SYNC,0.000000,0.000000,1.326673,0.317827
2780,17,24,17,24,SYNC,0.000000,0.000000,1.399410,0.360096
2781,17,25,17,25,SYNC,0.000000,0.000000,1.387851,0.367412
2782,17,25,17,25,SYNC,0.000000,0.000000,1.373385,0.375727
2783,17,26,17,26,SYNC,0.000000,0.000000,1.562773,0.391067
2784,17,26,17,26,SYNC,0.000000,0.000000,1.653758,0.398304
2785,17,27,17,27,SYNC,0.000000,0.000000,1.739188,0.403694
2786,17,28,17,28,SYNC,0.000000,0.000000,1.986436,0.395920
2787,17,28,17,28,SYNC,0.000000,0.000000,2.062751,0.400955
2788,17,29,17,29,SYNC,0.000000,0.000000,2.131284,0.404730
2789,17,29,17,29,SYNC,0.000000,0.000000,2.195926,0.407874
2790,17,30,17,30,SYNC,0.000000,0.000000,2.325280,0.406714
2791,17,31,17,31,SYNC,0.000000,0.000000,2.371943,0.409918
2792,17,31,17,31,SYNC,0.000000,0.000000,2.409186,0.414491
2793,17,32,17,32,SYNC,0.000000,0.000000,2.433860,0.422946
2794,17,32,17,32,SYNC,0.000000,0.000000,2.456420,0.426453
2795,17,33,17,32,SYNC,0.000000,0.000000,2.463845,0.427540
2796,17,34,17,32,SYNC,0.000000,0.000000,2.466197,0.427562
2797,17,34,17,32,SYNC,0.000000,0.000000,2.458400,0.425452
2798,17,35,17,32,SYNC,0.000000,0.000000,2.440821,0.420843
2799,17,35,17,32,SYNC,0.000000,0.000000,2.418349,0.418332
2800,17,36,17,32,SYNC,0.000000,0.000000,2.382258,0.414134
2801,17,37,17,32,SYNC,0.000000,0.000000,2.342058,0.408961
2802,17,37,17,32,SYNC,0.000000,0.000000,2.293642,0.405386
2803,17,38,17,32,SYNC,0.000000,0.000000,2.238053,0.400756
2804,17,38,17,32,SYNC,0.000000,0.000000,2.178878,0.395554
2805,17,39,17,32,SYNC,0.000000,0.000000,2.111045,0.389169
2806,17,40,17,32,SYNC,0.000000,0.000000,2.041225,0.382579
2807,17,40,17,32,SYNC,0.000000,0.000000,1.967432,0.375580
2808,17,41,17,32,SYNC,0.000000,0.000000,1.891645,0.368618
2809,17,41,17,32,SYNC,0.000000,0.000000,1.814860,0.361680
2810,17,42,17,32,SYNC,0.000000,0.000000,1.737880,0.355465
2811,17,43,17,32,SYNC,0.000000,0.000000,1.661657,0.354032
2812,17,43,17,32,SYNC,0.000000,0.000000,1.586952,0.353031
2813,17,44,17,32,SYNC,0.000000,0.000000,1.515417,0.352282
2814,17,44,17,32,SYNC,0.000000,0.000000,1.445467,0.351658
2815,17,45,17,32,SYNC,0.000000,0.000000,1.383258,0.353890
2816,17,46,17,32,SYNC,0.000000,0.000000,1.362944,0.356592
2817,17,46,17,32,SYNC,0.000000,0.000000,1.366238,0.357519
2818,17,47,17,32,SYNC,0.000000,0.000000,1.369188,0.357988
2819,17,47,17,32,SYNC,0.000000,0.000000,1.371966,0.357871
2820,17,48,17,32,SYNC,0.000000,0.000000,1.374568,0.356005
2821,17,49,17,32,SYNC,0.000000,0.000000,1.377130,0.353800
2822,17,49,17,32,SYNC,0.000000,0.000000,1.379616,0.350917
2823,17,50,17,32,SYNC,0.000000,0.000000,1.381959,0.348125
2824,17,50,17,32,SYNC,0.000000,0.000000,1.384230,0.345380
2825,17,51,17,32,SYNC,0.000000,0.000000,1.385900,0.344680
2826,17,52,17,32,SYNC,0.000000,0.000000,1.387107,0.344508
2827,17,52,17,32,SYNC,0.000000,0.000000,1.387387,0.344972
2828,17,53,17,32,SYNC,0.000000,0.000000,1.386115,0.347821
2829,17,53,17,32,SYNC,0.000000,0.000000,1.413712,0.351137
2830,17,54,17,32,SYNC,0.000000,0.000000,1.481708,0.355592
2831,17,55,17,32,SYNC,0.000000,0.000000,1.551750,0.362260
2832,17,55,17,32,SYNC,0.000000,0.000000,1.625883,0.368097
2833,17,56,17,32,SYNC,0.000000,0.000000,1.701944,0.372824
2834,17,56,17,32,SYNC,0.000000,0.000000,1.778970,0.376970
2835,17,57,17,32,SYNC,0.000000,0.000000,1.855785,0.380712
2836,17,58,17,32,SYNC,0.000000,0.000000,1.931492,0.387145
2837,17,58,17,32,SYNC,0.000000,0.000000,2.004985,0.392293
2838,17,59,17,32,SYNC,0.000000,0.000000,2.074199,0.395760
2839,17,59,17,32,SYNC,0.000000,0.000000,2.141274,0.398270
2840,17,60,17,32,SYNC,0.000000,0.000000,2.199210,0.398596
2841,17,61,17,32,SYNC,0.000000,0.000000,2.253429,0.399020
2842,17,61,17,32,SYNC,0.000000,0.000000,2.300216,0.399519
2843,17,62,17,32,SYNC,0.000000,0.000000,2.338741,0.399909
2844,17,62,17,32,SYNC,0.000000,0.000000,2.373134,0.402043
2845,17,63,17,32,SYNC,0.000000,0.000000,2.394445,0.404395
2846,17,64,17,32,SYNC,0.000000,0.000000,2.411268,0.406427
2847,17,64,17,32,SYNC,0.000000,0.000000,2.419114,0.409052
2848,17,65,17,32,SYNC,0.000000,0.000000,2.417926,0.412501
2849,17,65,17,32,SYNC,0.000000,0.000000,2.412220,0.415921
2850,17,66,17,32,SYNC,0.000000,0.000000,2.393417,0.417986
2851,17,67,17,32,SYNC,0.000000,0.000000,2.370617,0.419277
2852,17,67,17,32,SYNC,0.000000,0.000000,2.339822,0.419018
2853,17,68,17,32,SYNC,0.000000,0.000000,2.302021,0.416997
2854,17,68,17,32,SYNC,0.000000,0.000000,2.260714,0.414096
2855,17,69,17,32,SYNC,0.000000,0.000000,2.210465,0.408801
2856,17,70,17,32,SYNC,0.000000,0.000000,2.157797,0.402883
2857,17,70,17,32,SYNC,0.000000,0.000000,2.100289,0.395720
2858,17,71,17,32,SYNC,0.000000,0.000000,2.039188,0.387696
2859,17,71,17,32,SYNC,0.000000,0.000000,1.976290,0.379241
2860,17,72,17,32,SYNC,0.000000,0.000000,1.909832,0.369992
2861,17,73,17,32,SYNC,0.000000,0.000000,1.842659,0.360595
2862,17,73,17,32,SYNC,0.000000,0.000000,1.774058,0.351871
2863,17,74,17,32,SYNC,0.000000,0.000000,1.704628,0.346301
2864,17,74,17,32,SYNC,0.000000,0.000000,1.634782,0.342178
2865,17,75,17,32,SYNC,0.000000,0.000000,1.564254,0.347111
2866,17,76,17,32,SYNC,0.000000,0.000000,1.493637,0.357737
2867,19,15,19,15,SYNC,0.000000,0.000000,0.551598,0.160797
2868,19,16,19,16,SYNC,0.000000,0.000000,0.628078,0.166154
2869,19,16,19,16,SYNC,0.000000,0.000000,0.610118,0.154791
2870,19,17,19,17,SYNC,0.000000,0.000000,0.667382,0.140803
2871,19,18,19,18,SYNC,0.000000,0.000000,0.822206,0.150289
2872,19,18,19,18,SYNC,0.000000,0.000000,0.770436,0.148558
2873,19,19,19,19,SYNC,0.000000,0.000000,0.968825,0.176722
2874,19,19,19,19,SYNC,0.000000,0.000000,0.919058,0.171246
2875,19,20,19,20,SYNC,0.000000,0.000000,1.127631,0.187457
2876,19,21,19,21,SYNC,0.000000,0.000000,1.358149,0.214473
2877,19,21,19,21,SYNC,0.000000,0.000000,1.316738,0.211093
2878,19,22,19,22,SYNC,0.000000,0.000000,1.475494,0.232799
2879,19,22,19,22,SYNC,0.000000,0.000000,1.441135,0.231675
2880,19,23,19,23,SYNC,0.000000,0.000000,1.572387,0.249528
2881,19,24,19,24,SYNC,0.000000,0.000000,1.618017,0.259578
2882,19,24,19,24,SYNC,0.000000,0.000000,1.604604,0.263854
2883,19,25,19,25,SYNC,0.000000,0.000000,1.571533,0.261773
2884,19,25,19,25,SYNC,0.000000,0.000000,1.570673,0.263252
2885,19,26,19,26,SYNC,0.000000,0.000000,1.578297,0.261868
2886,19,27,19,27,SYNC,0.000000,0.000000,1.605682,0.272635
2887,19,27,19,27,SYNC,0.000000,0.000000,1.628775,0.273056
2888,19,28,19,28,SYNC,0.000000,0.000000,1.663496,0.274297
2889,19,28,19,28,SYNC,0.000000,0.000000,1.695958,0.276147
2890,19,29,19,29,SYNC,0.000000,0.000000,1.819245,0.282014
2891,19,30,19,30,SYNC,0.000000,0.000000,1.920660,0.280275
2892,19,30,19,30,SYNC,0.000000,0.000000,1.964614,0.275556
2893,19,31,19,31,SYNC,0.000000,0.000000,2.160960,0.279626
2894,19,31,19,31,SYNC,0.000000,0.000000,2.207986,0.274508
2895,19,32,19,31,SYNC,0.000000,0.000000,2.257139,0.271529
2896,19,33,19,31,SYNC,0.000000,0.000000,2.306802,0.270526
2897,19,33,19,31,SYNC,0.000000,0.000000,2.357487,0.270856
2898,19,34,19,31,SYNC,0.000000,0.000000,2.408348,0.269726
2899,19,34,19,31,SYNC,0.000000,0.000000,2.459309,0.269939
2900,19,35,19,31,SYNC,0.000000,0.000000,2.508705,0.271140
2901,19,36,19,31,SYNC,0.000000,0.000000,2.556858,0.275961
2902,19,36,19,31,SYNC,0.000000,0.000000,2.602266,0.282154
2903,19,37,19,31,SYNC,0.000000,0.000000,2.643628,0.288519
2904,19,37,19,31,SYNC,0.000000,0.000000,2.682683,0.295369
2905,19,38,19,31,SYNC,0.000000,0.000000,2.713352,0.304802
2906,19,39,19,31,SYNC,0.000000,0.000000,2.740576,0.312996
2907,19,39,19,31,SYNC,0.000000,0.000000,2.760483,0.320106
2908,19,40,19,31,SYNC,0.000000,0.000000,2.772971,0.325264
2909,19,40,19,31,SYNC,0.000000,0.000000,2.781229,0.329309
2910,19,41,19,31,SYNC,0.000000,0.000000,2.777648,0.330831
2911,19,42,19,31,SYNC,0.000000,0.000000,2.769921,0.333912
2912,19,42,19,31,SYNC,0.000000,0.000000,2.753519,0.336017
2913,19,43,19,31,SYNC,0.000000,0.000000,2.729363,0.339083
2914,19,43,19,31,SYNC,0.000000,0.000000,2.700788,0.340996
2915,19,44,19,31,SYNC,0.000000,0.000000,2.661778,0.338747
2916,19,45,19,31,SYNC,0.000000,0.000000,2.619942,0.334962
2917,19,45,19,31,SYNC,0.000000,0.000000,2.572354,0.327941
2918,19,46,19,31,SYNC,0.000000,0.000000,2.521232,0.318441
2919,19,46,19,31,SYNC,0.000000,0.000000,2.468096,0.313971
2920,19,47,19,31,SYNC,0.000000,0.000000,2.411656,0.307638
2921,19,48,19,31,SYNC,0.000000,0.000000,2.354559,0.301203
2922,19,48,19,31,SYNC,0.000000,0.000000,2.296185,0.295050
2923,19,49,19,31,SYNC,0.000000,0.000000,2.237596,0.293704
2924,19,49,19,31,SYNC,0.000000,0.000000,2.178884,0.291587
2925,19,50,19,31,SYNC,0.000000,0.000000,2.121614,0.287535
2926,19,51,19,31,SYNC,0.000000,0.000000,2.065517,0.283250
2927,19,51,19,31,SYNC,0.000000,0.000000,2.012012,0.280971
2928,19,52,19,31,SYNC,0.000000,0.000000,1.962511,0.280234
2929,19,52,19,31,SYNC,0.000000,0.000000,1.915292,0.280322
2930,19,53,19,31,SYNC,0.000000,0.000000,1.876810,0.281778
2931,19,54,19,31,SYNC,0.000000,0.000000,1.842097,0.283042
2932,19,54,19,31,SYNC,0.000000,0.000000,1.815417,0.283865
2933,19,55,19,31,SYNC,0.000000,0.000000,1.797292,0.284058
2934,19,55,19,31,SYNC,0.000000,0.000000,1.784045,0.283892
2935,19,56,19,31,SYNC,0.000000,0.000000,1.784815,0.282928
2936,19,57,19,31,SYNC,0.000000,0.000000,1.790429,0.284220
2937,19,57,19,31,SYNC,0.000000,0.000000,1.806171,0.289131
2938,19,58,19,31,SYNC,0.000000,0.000000,1.830576,0.292779
2939,19,58,19,31,SYNC,0.000000,0.000000,1.859919,0.296167
2940,19,59,19,31,SYNC,0.000000,0.000000,1.900285,0.296903
2941,19,60,19,31,SYNC,0.000000,0.000000,1.943442,0.296289
2942,19,60,19,31,SYNC,0.000000,0.000000,1.992221,0.292808
2943,19,61,19,31,SYNC,0.000000,0.000000,2.044044,0.286722
2944,19,61,19,31,SYNC,0.000000,0.000000,2.097602,0.279150
2945,19,62,19,31,SYNC,0.000000,0.000000,2.153466,0.270829
2946,19,63,19,31,SYNC,0.000000,0.000000,2.209599,0.268516
2947,19,63,19,31,SYNC,0.000000,0.000000,2.266182,0.264381
2948,19,64,19,31,SYNC,0.000000,0.000000,2.322013,0.260648
2949,19,64,19,31,SYNC,0.000000,0.000000,2.377416,0.260388
2950,19,65,19,31,SYNC,0.000000,0.000000,2.429686,0.265382
2951,19,66,19,31,SYNC,0.000000,0.000000,2.480346,0.270393
2952,19,66,19,31,SYNC,0.000000,0.000000,2.527529,0.276192
2953,19,67,19,31,SYNC,0.000000,0.000000,2.570669,0.283940
2954,19,67,19,31,SYNC,0.000000,0.000000,2.611503,0.292264
2955,19,68,19,31,SYNC,0.000000,0.000000,2.644755,0.300993
2956,19,69,19,31,SYNC,0.000000,0.000000,2.674834,0.312390
2957,19,69,19,31,SYNC,0.000000,0.000000,2.698168,0.321967
2958,19,70,19,31,SYNC,0.000000,0.000000,2.714210,0.329479
2959,19,70,19,31,SYNC,0.000000,0.000000,2.726096,0.335681
2960,19,71,19,31,SYNC,0.000000,0.000000,2.726063,0.338286
2961,19,72,19,31,SYNC,0.000000,0.000000,2.722043,0.339763
2962,19,72,19,31,SYNC,0.000000,0.000000,2.709713,0.338908
2963,19,73,19,31,SYNC,0.000000,0.000000,2.690533,0.339097
2964,19,73,19,31,SYNC,0.000000,0.000000,2.667445,0.342090
2965,19,74,19,31,SYNC,0.000000,0.000000,2.635438,0.341060
2966,19,75,19,31,SYNC,0.000000,0.000000,2.600914,0.338466
2967,19,75,19,31,SYNC,0.000000,0.000000,2.561241,0.332567
2968,19,76,19,31,SYNC,0.000000,0.000000,2.518144,0.323804
2969,19,76,19,31,SYNC,0.000000,0.000000,2.473096,0.315832
2970,19,77,19,31,SYNC,0.000000,0.000000,2.424917,0.310084
2971,19,78,19,31,SYNC,0.000000,0.000000,2.376267,0.303508
2972,19,78,19,31,SYNC,0.000000,0.000000,2.326762,0.295766
2973,19,79,19,31,SYNC,0.000000,0.000000,2.277383,0.293606
2974,19,79,19,31,SYNC,0.000000,0.000000,2.228075,0.292555
2975,19,80,19,31,SYNC,0.000000,0.000000,2.179707,0.290141
2976,19,81,19,31,SYNC,0.000000,0.000000,2.131886,0.287273
2977,19,81,19,31,SYNC,0.000000,0.000000,2.085255,0.285574
2978,19,82,19,31,SYNC,0.000000,0.000000,2.040651,0.285364
2979,19,82,19,31,SYNC,0.000000,0.000000,1.997200,0.288414
2980,19,83,19,31,SYNC,0.000000,0.000000,1.958969,0.291317
2981,19,84,19,31,SYNC,0.000000,0.000000,1.923260,0.293876
2982,19,84,19,31,SYNC,0.000000,0.000000,1.892970,0.295711
2983,19,85,19,31,SYNC,0.000000,0.000000,1.869145,0.296676
2984,19,85,19,31,SYNC,0.000000,0.000000,1.849004,0.297145
2985,19,86,19,31,SYNC,0.000000,0.000000,1.840859,0.295823
2986,19,87,19,31,SYNC,0.000000,0.000000,1.837245,0.293747
2987,19,87,19,31,SYNC,0.000000,0.000000,1.843183,0.290067
2988,19,88,19,31,SYNC,0.000000,0.000000,1.857587,0.290056
2989,19,88,19,31,SYNC,0.000000,0.000000,1.876817,0.292512
2990,19,89,19,31,SYNC,0.000000,0.000000,1.906818,0.294243
2991,19,90,19,31,SYNC,0.000000,0.000000,1.939634,0.295057
2992,19,90,19,31,SYNC,0.000000,0.000000,1.978151,0.294546
2993,19,91,19,31,SYNC,0.000000,0.000000,2.020153,0.291815
2994,19,91,19,31,SYNC,0.000000,0.000000,2.064144,0.288203
2995,19,92,19,31,SYNC,0.000000,0.000000,2.110979,0.283449
2996,19,93,19,31,SYNC,0.000000,0.000000,2.157892,0.279598
2997,19,93,19,31,SYNC,0.000000,0.000000,2.204783,0.278002
2998,19,94,19,31,SYNC,0.000000,0.000000,2.249588,0.274110
2999,19,94,19,31,SYNC,0.000000,0.000000,2.293203,0.269443
3000,19,95,19,31,SYNC,0.000000,0.000000,2.331721,0.265866
3001,19,96,19,31,SYNC,0.000000,0.000000,2.368826,0.266354
3002,94,67,94,48,SYNC,0.000000,0.000000,1.370077,0.399921
3003,94,67,94,48,SYNC,0.000000,0.000000,1.346375,0.400506
3004,94,68,94,48,SYNC,0.000000,0.000000,1.429254,0.401219
3005,94,69,94,48,SYNC,0.000000,0.000000,1.518601,0.403562
3006,94,69,94,48,SYNC,0.000000,0.000000,1.593553,0.408981
3007,94,70,94,48,SYNC,0.000000,0.000000,1.656493,0.413238
3008,94,70,94,48,SYNC,0.000000,0.000000,1.708158,0.415484
3009,94,71,94,48,SYNC,0.000000,0.000000,1.737639,0.413506
3010,94,72,94,48,SYNC,0.000000,0.000000,1.758343,0.410859
3011,94,72,94,48,SYNC,0.000000,0.000000,1.757382,0.404253
3012,94,73,94,48,SYNC,0.000000,0.000000,1.743756,0.395285
3013,94,73,94,48,SYNC,0.000000,0.000000,1.718240,0.384100
3014,94,74,94,48,SYNC,0.000000,0.000000,1.675533,0.369974
3015,94,75,94,48,SYNC,0.000000,0.000000,1.627116,0.354958
3016,94,75,94,48,SYNC,0.000000,0.000000,1.566801,0.339978
3017,94,76,94,48,SYNC,0.000000,0.000000,1.501596,0.325287
3018,94,76,94,48,SYNC,0.000000,0.000000,1.431800,0.311164
3019,94,77,94,48,SYNC,0.000000,0.000000,1.356467,0.299371
3020,94,78,94,48,SYNC,0.000000,0.000000,1.279139,0.287877
3021,94,78,94,48,SYNC,0.000000,0.000000,1.218410,0.276118
3022,94,79,94,48,SYNC,0.000000,0.000000,1.167070,0.264618
3023,94,79,94,48,SYNC,0.000000,0.000000,1.105761,0.254051
3024,94,80,94,48,SYNC,0.000000,0.000000,1.026417,0.240561
3025,94,81,94,48,SYNC,0.000000,0.000000,0.940167,0.228329
3026,94,81,94,48,SYNC,0.000000,0.000000,0.837334,0.214497
3027,94,82,94,48,SYNC,0.000000,0.000000,0.727266,0.198808
3028,94,82,94,48,SYNC,0.000000,0.000000,0.632702,0.181374
3029,94,83,94,48,SYNC,0.000000,0.000000,0.565455,0.165335
3030,94,84,94,48,SYNC,0.000000,0.000000,0.494809,0.156895
3031,94,84,94,48,SYNC,0.000000,0.000000,0.453209,0.154478
3032,94,85,94,48,SYNC,0.000000,0.000000,0.492376,0.156760
3033,94,85,94,48,SYNC,0.000000,0.000000,0.528032,0.160065
3034,94,86,94,48,SYNC,0.000000,0.000000,0.555600,0.162538
3035,94,87,94,48,SYNC,0.000000,0.000000,0.580032,0.166773
3036,94,87,94,48,SYNC,0.000000,0.000000,0.601435,0.170383
3037,94,88,94,48,SYNC,0.000000,0.000000,0.620635,0.173936
3038,94,88,94,48,SYNC,0.000000,0.000000,0.627344,0.176767
3039,94,89,94,48,SYNC,0.000000,0.000000,0.616276,0.176219
3040,94,90,94,48,SYNC,0.000000,0.000000,0.612188,0.174388
3041,94,90,94,48,SYNC,0.000000,0.000000,0.599422,0.169504
3042,94,91,94,48,SYNC,0.000000,0.000000,0.582908,0.164419
